epoch,k,decentralisation,min_pool_cost_ada,source,generated_at
480,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
481,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
482,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
483,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
484,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
485,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
486,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
487,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
488,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
489,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
490,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
491,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
492,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
493,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
494,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
495,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
496,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
497,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
498,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
499,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
500,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
501,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
502,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
503,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
504,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
505,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
506,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
507,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
508,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
509,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
510,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
511,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
512,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
513,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
514,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
515,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
516,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
517,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
518,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
519,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
520,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
521,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
522,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
523,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
524,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
525,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
526,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
527,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
528,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
529,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
530,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
531,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
532,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
533,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
534,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
535,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
536,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
537,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
538,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
539,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
540,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
541,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
542,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
543,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
544,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
545,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
546,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
547,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
548,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
549,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
550,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
551,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
552,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
553,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
554,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
555,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
556,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
557,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
558,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
559,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
560,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
561,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
562,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
563,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
564,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
565,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
566,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
567,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
568,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
569,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
570,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
571,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
572,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
573,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
574,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
575,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
576,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
577,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
578,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
579,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
580,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
581,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
582,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
583,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
584,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
585,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
586,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
587,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
588,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
589,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
590,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
591,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
592,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
593,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
594,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
595,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
596,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
597,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
598,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
599,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
600,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
601,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
602,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
603,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
604,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
605,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
606,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
607,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
608,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
609,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
610,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
611,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
612,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
613,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
614,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
615,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
616,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
617,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
618,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
619,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
620,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
621,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
622,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
623,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
624,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
625,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
626,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
627,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
628,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
629,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
630,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
631,500,0,170.0,https://koios.tosidrop.me/api/v1/epoch_params,2026-05-19T18:01:40+00:00
